Index	Frequency (Hz)	Z' (Ω)	-Z'' (Ω)	Z (Ω)	-Phase (°)	Time (s)
1	9999.99046325684	0.000897921601647755	-0.00329376980502424	0.00341396876541	-74.7510219502106	13.4097139661437
2	7896.42333984375	0.000991921303996525	-0.00306223608902654	0.00321888144209425	-72.0517936768188	15.6466099604961
3	6235.48030853271	0.0015985038944944	-0.00241061284269517	0.00289245034150643	-56.4512041692053	17.7840799550995
4	4923.82049560547	0.00141065873459089	-0.00197297990850985	0.0024254087871658	-54.4356528470599	19.9058729497425
5	3888.13018798828	0.00157633978928009	-0.00158538386826099	0.00223568538506869	-45.1638935586985	22.1181169441571
6	3070.23525238037	0.00163029533380905	-0.00113376610954776	0.00198577150412595	-34.8161427034699	24.2886199386771
7	2424.41892623901	0.00164682789687271	-0.000858459464731995	0.00185714694478012	-27.5321579897735	26.4994599330953
8	1914.50119018555	0.00167012417306993	-0.0006064945805609	0.00177683719842935	-19.9581567937215	28.6864519275737
9	1511.81221008301	0.00171247868728956	-0.000416887455175295	0.00176249210060741	-13.6820021440419	30.8799629220356
10	1193.79162788391	0.00175944180589284	-0.000246698343014506	0.00177665290385307	-7.981634666439	33.0752169164931
11	942.662358283997	0.00177438035475153	-0.000100164267384527	0.00177720525651621	-3.23093375817972	35.218019911083
12	744.372606277466	0.00181535772557556	-6.64827075334037E-06	0.00181536989930727	-0.209829802093211	37.4220549055184
13	587.791204452515	0.00202343362926841	0.000115489382257011	0.00202672678214614	3.26666648222419	41.4947988952357
14	464.156270027161	0.00202894191699123	0.000222863908351917	0.00204114517469237	6.26837811519663	45.5172698850799
15	366.516411304474	0.00205772404871559	0.000316851528331813	0.00208197578075939	8.75374009296842	53.2575358655376
16	289.425253868103	0.00219992627889975	0.00042675753876187	0.0022409367749858	10.9782949381902	59.0053018510259
17	228.550285100937	0.00225155731577995	0.000540927506633464	0.00231562365544898	13.5090564744576	64.9518288360124
18	180.467963218689	0.00233383161929095	0.000667978112632513	0.00242754295248474	15.9719272615129	70.8079248212272
19	142.507255077362	0.00240629959883991	0.000826202630233202	0.0025441872072592	18.9499017333351	76.7060468063358
20	112.529844045639	0.00247109213757541	0.00100860874437486	0.00266900504900543	22.2034727409996	82.6427377913471
21	88.8612121343613	0.00254365985785269	0.00121194046905109	0.00281762402974119	25.4757169625664	90.4045357717505
22	70.1695680618286	0.00261098443986943	0.00145685609649596	0.00298992799765107	29.1602919383702	94.5100177613851
23	55.4099678993225	0.00270431866153877	0.00177120634003725	0.00323272506132752	33.2229843052565	100.415698746475
24	43.7544658780098	0.00282295488376342	0.00215005645038975	0.00354849503531093	37.2941061167838	108.226212726755
25	34.550204873085	0.00292815755322465	0.00260586573293569	0.00391977587045421	41.6669590020748	112.469635716041
26	27.2821635007858	0.00304354525021813	0.0031728877647145	0.00439663330943124	46.1919554261727	118.652724700431
27	21.5433537960052	0.00317119694108553	0.00386262009907574	0.00499763184607811	50.6141300247766	123.051066689326
28	17.0124694705009	0.0033033983843348	0.00473058980307582	0.00576982848710347	55.0731789492952	127.645266677727
29	13.4336296468973	0.00342952961725099	0.00580404125447207	0.0067415553308725	59.4217325522243	130.615374670228
30	10.6077641248703	0.00358218006892744	0.00717395886791735	0.00801858465595961	63.4656216432666	135.440689658045
31	8.37654806673527	0.00375980203343794	0.00888148421300995	0.00964452555373197	67.055583685063	140.386328645559
32	6.61460217088461	0.00395919293349554	0.0110418862159746	0.0117302369921144	70.2741317427292	143.520156637646
33	5.22320624440908	0.0042243808463885	0.0137495860192263	0.014383897567608	72.9211078142983	148.316602625537
34	4.1245948523283	0.00451631534506959	0.0171592537757267	0.0177436494114346	75.2541817566783	153.540978612346
35	3.25695145875216	0.00487918948771874	0.0214284384902593	0.021976907566532	77.1726252273195	156.861371603963
36	2.57184728980064	0.00534911561803264	0.0268016429451383	0.0273302232419306	78.7131181928364	163.406092587439
37	2.03086528927088	0.00600954440078308	0.0333742036215686	0.0339109435327138	79.7923883323767	170.84000556867
38	1.60373747348785	0.00667756531364202	0.041639297191674	0.0421713285199139	80.8892267484258	175.494816556918
39	1.26642407849431	0.0076735642892034	0.0522834704491231	0.0528435887417278	81.6503991520967	185.509889531633
40	1.00000761449337	0.00886062753967149	0.0654004646128897	0.0659979658169752	82.2843957488925	197.43265450153
